restaurant_name,name,description,address,url,img_1,img_2,img_3,img_4,img_5,種類_中,種類_日,種類_法,種類_泰,種類_美,種類_西,種類_韓,類型_咖啡,類型_地方,類型_小吃,類型_居酒,類型_火鍋,類型_甜點,類型_聚餐,類型_茶館,類型_酒吧,類型_餐酒,氛圍_安靜,氛圍_家庭,氛圍_時尚,氛圍_浪漫,氛圍_熱鬧,氛圍_約會,氛圍_聚餐,氛圍_舒適
HAILI,haili,主廚離開臺北的知名餐廳後，南下開設此店，吸收過往與日籍廚師合作的經驗，令他的料理飽含法、日風格和技巧。單一套餐網羅日本與在地食材，用現代風格詮釋。每季菜單均有一道菜名以在地人文為靈感，藉此連結高雄的飲食風貌。餐室裝潢素雅，開放式廚房與吧檯設計，讓烹飪過程一覽無遺。訂位不易，建議提早安排。,"前金區成功一路264-1號2樓, Kaohsiung, 801, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/haili,9e1ab974cb524a1ea17c3ddfe37d7a96.jpeg,b46d0a3b940c4c33bfaa3ff252d4eae5.jpeg,cd2bb1849c1247b4a4b4339cf4baea4a.jpeg,856cd2a2604048a1bc45b1e3282429bc.jpg,277edb3a25d346d9bc4e5fb531301635.jpg,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
古家海鮮,kuca-seafood,有別於傳統海鮮餐廳，此店裝潢富現代感，附有大片綠色植栽，環境舒適。由兩父子攜手經營，這裡的菜色名稱詼諧有趣，並大膽融入西式食材，例如招牌墨魚汁炒飯，是用松露油與墨魚汁拌炒而成。海膽滑蛋採用飽滿的澎湖海膽，鮮味十足，十分推薦。不妨留意黑板上的當日限定美食。週末宜提前訂位。,"左營區德威街55號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/kuca-seafood,46132af81e524d548ff34b510d5db24d.jpg,1b069990c7c54c7ab6f553a4d06b6d4e.jpg,bfb4f18f6eb246c5898c719188f8c024.jpg,74c9c8feaa0843139aa1122cc0e13ae2.jpeg,fb9eb822362046689f524ecdc2cc3833.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
桌藏,toh-a,入口處流水潺潺，小徑上鋪滿古董瓦片，進入這所有八十年歷史的日式建築，木製橫樑和懸垂燈飾營造出新舊對比強烈的特別氛圍。廚師以大量在地食材將臺式元素糅合法式料理中，拼湊出味道、口感皆非比尋常的菜色。午餐和晚餐分別提供五或七道菜的套餐，服務團隊默契十足。,"大安區和平東路二段76巷23弄9號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/toh-a,1e6b36e4c0f04a3a965af98227c3cab1.jpeg,c4358b0495fd48259b847526e0cb802c.jpeg,bc4bc32f91cc42e1928d6b7a8ea9b287.jpeg,dad388d8ec1943ddba640d43cfe3d058.jpg,b0375df992654a43b8ed0ad9d12560df.jpeg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Set.,set,空間小巧，安坐後可以看到兩位主廚在廚房忙碌的身影，為餐廳增添溫馨氛圍。主廚從個人經驗、自然及四季等發掘靈感，將亞洲食材和風味完美融合西方美食，從中展示二人出色的烹飪技巧。其獨特之處，更在於活用烹調過程產生的廚餘到其他菜色之中。除了葡萄酒，也提供無酒精飲料選擇。,"大同區承德路二段110號, Taipei, 103, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/set,12932a2fb25f4a9282f64c89b3dc5707.jpeg,dfbb2cc8508148d3a1c76bac96029c4b.jpeg,d518adeefbca449c82a9d9497c682ffd.jpeg,3c7c7f9d31894a9bbb7afbcfd2dbd203.jpeg,9d40552a685940529faa93a8218e10c0.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
發愣吃 (西區),varmt-west,這家麵館於2022年搬到現址，空間寬敞舒適，以綠色植栽搭配咖啡色桌椅，為用餐環境增添暖意。餐廳以各式椒麻風格為特點，麵食依據風味劃分為蒜辣、椒麻與主廚精選三個種類。皮蛋擔擔麵味道濃厚、層次多元，喜歡濃重口味的不要錯過。麵條份量充足，不論與友人分享或獨享，均十分合適。,"西區公正路133號, Taichung, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/varmt-west,0768679727ee472bb33e2308c6a92ca9.jpg,b620c1daca07464b95a2d0ca20f12de9.jpg,bf7987c141864d63a5b5a1648a199415.jpg,75e9209e91ef4c2db3244ca9005a958c.jpg,0f92733ece544b2cad6f14fc76e56757.jpeg,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
魚麗共同廚房,shoal-cuisine,餐廳以家常菜為發想，取用在地小農的新鮮食材，根據時令每月調整菜餚。廚房團隊傳承老師傅手藝，同時鑽研食譜，讓幾近失傳的經典老菜得以復刻。招牌雞肉飯選用臺灣冠軍米，雞腿肉鮮嫩多汁，拌以腴潤的雞油，香氣與風味俱佳。設有一人份量菜單。用餐空間明亮簡樸，兩側層架放上食譜選書、食材和醬料，佈局見匠心。,"北區德化街417號, Taichung, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/shoal-cuisine,840e80d935754f938fe8f873f286d7ce.jpeg,17253a9b69b04aa69de14bd976d4fbaf.jpeg,5ed3408c29e94bef97fc7799a9747a5c.jpeg,dea47ea2610c47b7bf1db4d12b90d7f7.jpeg,fc329dc1a6304b42b2d04425617b07c3.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Tavernist,the-tavernist,餐室設計時尚，以金屬門框搭配紅綠色磁磚，散發活潑氣氛。臺灣主廚將家鄉的記憶與風味，加上在地食材、西式烹調手法，結合成一道道具創意的菜色。菜單上也包含老菜脯雞湯、鹽酥雞等貼近臺灣人的口味。服務貼心，除了單點也提供套餐選擇。如欲帶同毛孩前往，可於訂位時說明，以安排寵物友善座位。,"大安區仁愛路四段27巷25號12樓 (金普頓大安酒店), Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/the-tavernist,a7bc934435c84f8fa9e5f1a4d5c14a03.jpeg,c835f0ecb99347aebfefea836f93098a.jpg,7f8218485bac46c896fed86e55270f63.jpeg,d07b9bfcdac341d3af876cb2ab734363.jpg,58e6b09035b646528e0f28b86a4b7bca.jpeg,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
天香樓,tien-hsiang-lo,餐室以金屬屏風仿楊柳、湖影，營造杭州風情。這裡的杭州菜著重手工，並且選用在地食材，創造出別具一格的獨門菜，例如糅合兩大經典的神仙鴨魚丸湯。另外，宋嫂魚羹、天香東坡肉、龍井蝦仁均非常出色。設有侍茶師，提供以茶配餐的建議。若於晚間到訪，書法家會為客人將菜單寫成冊子留念，呈現古代文人雅士品茶論藝的氛圍。,"中山區民權東路二段41號B1 (亞都麗緻大飯店）, Taipei, 104, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tien-hsiang-lo,53ddfe6698a4427eb37d9bf6e5387791.jpeg,98fed0e84b85465a9bcea2a3e619a520.jpg,e66311a1062d4d999932459ed2bcd2b6.jpeg,a4d3d457004b4e7c8e5e55d56f152b36.jpg,9eb3d6f99f3d4e8bb8ec63b3f07ecf1e.jpeg,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
鍾家原上海生煎包,chung-chia-sheng-jian-bao,夜市內的老字號，每個生煎包都煎得底部酥脆，外皮鬆軟。有高麗菜和鮮肉口味。,"士林區小東街38號 (士林夜市), Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/chung-chia-sheng-jian-bao,49380a39d12b42b5a12a7df9f6eff45c.jpeg,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
原則,principe,主廚旅日學藝後返回出生地開店，以帶點東洋風的料理闡述其家鄉文化。餐廳名象徵他對每個細節的堅持。單一套餐以取材自臺南小吃的開胃小點作開場，其後各菜色則以在地食材與小農產品入菜，譬如以臺灣牛為主角的主菜。用餐環境雅致低調，服務團隊專業而具熱忱，適合約會或慶祝特殊節日。,"北區西華街34號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/principe,2951b0530ea34deca517a0d0fecf377e.jpeg,ee89ce34d49649fcab736ca19a087ea1.png,99c0126f08eb417fba337345ac95436e.jpg,c1421804b1624d6da35edce5ef7bcf17.jpeg,e6b4a1c72ff44f2ca73d2f7d15253af5.jpeg,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
繭 小料理,mayu-cocoon,位於靜謐的巷弄內，推開白色木門，映入眼簾的是帶有日式風格的空間，板前座位配合黃銅吊燈，營造出自在的氛圍。僅於晚餐營業，設有晚餐套餐及宵夜單點。九道菜套餐採用主廚每日在市場選購的食材，以日式酒食的形式呈現，菜餚小巧精美，味道淡雅輕盈。不妨加點黑板上的酒餚，品嚐不同風味。,"中西區府前路二段206巷6號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/mayu-cocoon,b5f41bfe122a497f83d58e73e21df431.jpg,ccf7dd6fd0f74a49987b1af89d804086.jpeg,cc101f658cab4f35af49ae9f4095e7ac.jpeg,55e1b20fbca4440682ce0465288a001b.jpg,e482d081514f453aa4f6445b1ed5d9e3.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
榮榮園,rong-rong-yuan,成立於1965年的榮榮園已走過半世紀時光，雖現已無法再看到創辦人的身影，但跟隨他三十個年頭的首席徒弟確保餐廳繼續傳承浙江老滋味。經典菜色繁多，烤排骨為必嚐之選，豬子排和洋蔥以小火燒六小時，輕觸即骨肉分離，汁濃味香，搭配光餅更是一絕。鐵板牛尾也不容錯過。服務親切得讓你猶如置身家中般舒適。,"大安區信義路四段25號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/rong-rong-yuan,116c908786d74b8a8319ceabddd681d1.jpeg,9fcde8ebf71945d7835e6b9b222b2a9c.jpeg,cb0a26ecba184a77bbfbe07d820d2168.jpeg,c01bd748bb5e48d9a211868febdd2fa6.jpeg,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
承,sho,日本「傳」(Den)的首間海外姊妹店，由副主廚來臺坐鎮，多道佳餚在細膩之中融入活潑風格。廚師會因應時令，於臺灣各處海港、小農取材。野菜沙拉與釜飯均叫人回味，前者以不同烹調手法料理十多種蔬果，為野菜注入新靈魂。同時提供多款臺灣茶飲，塑造更完整的味覺之旅。餐廳入口隱密，建議預先查詢。,"前鎮區中華五路806號2樓, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/sho,716be63b56744b38b7afc788232d6c64.jpg,1085179f5ff14aa993cf82d369580e53.jpg,9800ada38f294e3ca54e0d4c1be9d6be.jpeg,0f860cf3b27442ab9b1800a5346a10c9.jpeg,913cbee722944b8ea57514293600a4fb.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
葉桑生炒鴨肉焿,yeh-san-duck-thick-soup,老闆曾在嘉義經營鴨肉羹生意，於2021年落戶臺南，選址在南紡購物中心附近，裝潢簡樸，環境乾淨且寬敞。其鴨肉羹的特色是以小鍋炒香而成，帶著淡淡鑊氣，同時散發蒜香和鴨肉肉香，並配以清甜筍絲，風味十足。建議添加五印醋與少許辣椒粉享用，使味道層次更豐富。鴨肉飯同樣不容錯過。,"東區林森路二段216號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/yeh-san-duck-thick-soup,329d03af34e447ccba56b09842e3785a.jpg,c25b829a9094455e8674f101bb75843c.jpg,f81e6c821e73419290d08a4c27778e6b.jpg,277e3f966a4d47ca910199a6e5471981.jpg,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
A,a,大廚黃以倫以其英文名首字命名自立門戶後首家餐廳，整個空間以白色為主，搭配木桌椅、花卉裝飾和畫作，猶如置身畫廊。只提供品嚐菜單，食物風格以法式為主，同時融入亞洲元素，菜品富有巧思，外觀猶如酒塞的開胃小點叫人印象深刻。酒單包含逾500款葡萄酒及香檳，也提供無酒精飲品配對。如欲一人前往，可以電郵聯絡店家。,"大安區忠孝東路三段282號4樓 (新光三越Diamond Towers 2館), Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/a,651d730eba584940ae325ed7e8404451.jpg,bed9a9f110174a679bedc6a927a09ca5.jpeg,50f7906925944df784573713a785a899.jpg,9b4b6ee7241d4c5e90af9973a04b2cc8.jpg,a824360695ec45da85917718ccb203dd.jpeg,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
大橋頭老牌筒仔米糕 (延平北路),da-qiao-tou-tube-rice-pudding,創立於1973年，現在由第三代接手，持續供應美味的筒仔米糕。老闆選用陳年一年的圓糯米，經過多重工序，煮至米芯軟而不爛。客人可以選配肥或瘦肉，並佐以自製的甜辣醬、辣蘿蔔醬品嚐。此外，不妨試試其鮮蚵湯，蚵仔隻隻飽滿嫩滑，鮮味非常。用餐環境潔淨寬敞，雖位處夜市區域，卻由清晨營業至傍晚。,"大同區延平北路三段41號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/da-qiao-tou-tube-rice-pudding,84c9b59448a0437b9119f521a29f52f1.jpeg,dfc9237c1cda4fec8dc2db251f1b74fe.jpeg,d16fedd4ef534ec0a3ce9c03cdb6df5c.jpg,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
鴨肉珍 (五福四路),duck-zhen,於鹽埕區經營超過60載，以鴨肉小吃聞名，人潮總是絡繹不絕。招牌煙燻鴨肉切盤是每位顧客必點的佳餚，鴨肉緊緻而多汁，美味可口，搭配特調蒜蓉醬同吃，更添風味。點菜時老闆更會依據用餐人數，搭配鴨肉內臟拼盤或鴨湯品，體貼周到。另外，肉燥飯同樣出色，肉燥肥瘦適中，讓人吃得津津有味。,"鹽埕區五福四路258號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/duck-zhen,50651d181fda479fbb5d9f26f4682c45.jpeg,fcf11138a27e47a6bee04dee87b3209b.jpeg,a0daaaa72fab4c9e88c0014614f715f6.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
好農家米糕,hao-nung-chia-migao,自1946年創立以來，憑著用料實在、色香味俱全的米糕，成為深受在地人喜愛的小店。這裡的米糕採用傳統做法，長糯米經過浸泡與蒸煮，再放於藺草桶中以爐火保溫，維持米粒的彈性與濕潤度。配料同樣講究，肉燥以黑豬肉製成，魚鬆採用新鮮旗魚，鹹香夠味。另外，不妨試試干貝白菜滷，雖簡單卻鮮味十足。,"南區健康路二段66號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/hao-nung-chia-migao,b965d154467e41ea9891a2cdeb553c26.jpeg,5a2bb51659e34200967eaeedce79b6fb.jpeg,104906aa8acb497abc0776563c65b0a8.jpeg,3d8007122a364fdc9ad6650a002ada5e.jpeg,bde5df8b157e42cf9f67f9e16c4ac46a.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
富貴亭,fu-kuei-ting,開業逾半世紀的富貴亭，是許多居民的童年回憶，販售筒仔米糕和各種當歸湯品。其中，當歸鴨肉麵線味道濃郁，十分美味。但最受歡迎的，始終是當歸鵝肉麵線和燻鵝肉，前者把鵝湯、鴨湯一起加入當歸湯中，香味四溢，每天開賣半個小時左右便會售罄。小店座位有限，無法訂位，也可能需與人拼桌。,"中區三民路二段18巷31號, Taichung, 400, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/fu-kuei-ting,a801ac96d6e14f09ba5cc768d86bd0db.jpeg,423cf4ecfce74b3aafb52bdd1729683b.jpg,d0f1404c4d6d4ba5ab48e6ce6f754817.jpeg,c5a4b75731d34f83a07c4beffe848bc0.jpeg,7eb0c5a42177427a91afb082e5aea1a9.jpeg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
賣麵炎仔,mai-mien-yen-tsai,這小麵攤開業逾八十年，為老臺北人所熟悉，位於樸實陳舊的公寓並不減其魅力，門前仍是人潮不絕。提供油麵、米粉與黑白切；湯頭以全雞、豬肉與內臟熬煮而成，十分清甜。燒肉、白斬雞和花枝都是必點配菜，而皮酥肉嫩的燒肉僅在十點後供應。麵攤不設菜單及價目表，貼心的老闆會按用餐人數配菜。,"大同區安西街106號, Taipei, 103, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/mai-mien-yen-tsai,8befec3e09604249bebc175e1604db0a.jpeg,47e96c207b0f44b6a43e7f2ba2335750.jpeg,31c745f5b79e4df492f02a449d129c2a.jpeg,00b5475da9534260b19ed166fd20bb28.jpeg,ac019068492747b498419fbf9621999f.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
阿星鹹粥,a-hsing-congee,創立於1965年，主要售賣臺南風格的虱目魚鹹粥。粥底的魚鮮高湯湯色清澈，米粒分明，灑上香濃蒜酥，香氣富層次。客人可點選喜歡的虱目魚部位，當中特別推薦肥美的魚肚，另外搭配乾拌虱目魚，即成為味美豐富的早餐。小店深受歡迎，於清晨五點便有眾多客人光顧。雖然是小吃店，但設有冷氣，用餐倍感舒適。,"中西區民族路三段289號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/a-hsing-congee,fd8f169affc348fd99e584956e60bb5f.jpeg,db31f96ad2004364ba0211b4a7126af3.jpeg,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
